sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,benign_event_count,malicious_event_count,sequence_label,y,lstm_malicious_probability,lstm_prediction,lstm_prediction_label,y_true,eval_threshold,eval_prediction,eval_prediction_label,eval_result,error_type,iforest_overlap_count,iforest_window_ids,iforest_max_anomaly_score,iforest_mean_anomaly_score,iforest_any_anomaly,iforest_overlapping_labels,iforest_anomaly_score_norm,lstm_alert,iforest_alert,or_alert,and_alert,combined_score,combined_alert,lstm_result,iforest_result,or_result,and_result,combined_result
57,20260508_211655_create_user_Tyu1u6,1778300215.411,1778300215.431,11561,11614,50,3,47,malicious,1,0.98070097,1,malicious,1,0.5,1,malicious,tp,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,1,1,1,1,0.986490679,1,tp,tp,tp,tp,tp
87,20260508_211655_create_user_Tyu1u6,1778300215.533,1778300215.549,11887,11942,50,6,44,malicious,1,0.9805649,1,malicious,1,0.5,1,malicious,tp,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,1,1,1,1,0.98639543,1,tp,tp,tp,tp,tp
65,20260508_211655_create_user_Tyu1u6,1778300215.441,1778300215.457,11647,11696,50,0,50,malicious,1,0.9801328,1,malicious,1,0.5,1,malicious,tp,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,1,1,1,1,0.98609296,1,tp,tp,tp,tp,tp
2626,20260508_212404_nginx_delete_YuCbYY,1778300644.618,1778300644.635,48873,48926,50,3,47,malicious,1,0.9797417,1,malicious,1,0.5,1,malicious,tp,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,1,1,1,1,0.7660670398600501,1,tp,tp,tp,tp,tp
55,20260508_211655_create_user_Tyu1u6,1778300215.398,1778300215.416,11541,11592,50,10,40,malicious,1,0.97718906,1,malicious,1,0.5,1,malicious,tp,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,1,1,1,1,0.984032342,1,tp,tp,tp,tp,tp
1979,20260508_212317_basic_enum_YrdGDI,1778300598.995,1778300599.035,41098,41147,50,16,34,malicious,1,0.97464705,1,malicious,1,0.5,1,malicious,tp,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,1,1,1,1,0.7950321404565768,1,tp,tp,tp,tp,tp
2619,20260508_212404_nginx_delete_YuCbYY,1778300644.59,1778300644.603,48791,48850,50,9,41,malicious,1,0.97402704,1,malicious,1,0.5,1,malicious,tp,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,1,1,1,1,0.76206677786005,1,tp,tp,tp,tp,tp
58,20260508_211655_create_user_Tyu1u6,1778300215.414,1778300215.434,11571,11624,50,3,47,malicious,1,0.9376879,1,malicious,1,0.5,1,malicious,tp,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,1,1,1,1,0.95638153,1,tp,tp,tp,tp,tp
1983,20260508_212317_basic_enum_YrdGDI,1778300599.026,1778300599.074,41138,41187,50,14,36,malicious,1,0.920206,1,malicious,1,0.5,1,malicious,tp,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,1,1,1,1,0.7569234054565768,1,tp,tp,tp,tp,tp
59,20260508_211655_create_user_Tyu1u6,1778300215.415,1778300215.438,11581,11634,50,3,47,malicious,1,0.90889376,1,malicious,1,0.5,1,malicious,tp,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,1,1,1,1,0.936225632,1,tp,tp,tp,tp,tp
1987,20260508_212317_basic_enum_YrdGDI,1778300599.067,1778300599.117,41178,41229,50,28,22,malicious,1,0.90524554,1,malicious,1,0.5,1,malicious,tp,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,1,1,1,1,0.7464510834565767,1,tp,tp,tp,tp,tp
1982,20260508_212317_basic_enum_YrdGDI,1778300599.015,1778300599.066,41128,41177,50,15,35,malicious,1,0.8721631,1,malicious,1,0.5,1,malicious,tp,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,1,1,1,1,0.7232933754565767,1,tp,tp,tp,tp,tp
1981,20260508_212317_basic_enum_YrdGDI,1778300599.004,1778300599.054,41118,41167,50,13,37,malicious,1,0.86555916,1,malicious,1,0.5,1,malicious,tp,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,1,1,1,1,0.7186706174565767,1,tp,tp,tp,tp,tp
1980,20260508_212317_basic_enum_YrdGDI,1778300599.0,1778300599.046,41108,41157,50,10,40,malicious,1,0.8601758,1,malicious,1,0.5,1,malicious,tp,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,1,1,1,1,0.7149022654565769,1,tp,tp,tp,tp,tp
1988,20260508_212317_basic_enum_YrdGDI,1778300599.074,1778300599.216,41188,41239,50,36,14,malicious,1,0.8221427,1,malicious,1,0.5,1,malicious,tp,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,1,1,1,1,0.6882790954565767,1,tp,tp,tp,tp,tp
2615,20260508_212404_nginx_delete_YuCbYY,1778300644.582,1778300644.595,48751,48806,50,49,1,benign,0,0.82093173,1,malicious,0,0.5,1,malicious,fp,fp,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,1,1,1,1,0.65490006086005,1,fp,fp,fp,fp,fp
71,20260508_211655_create_user_Tyu1u6,1778300215.458,1778300215.472,11708,11763,50,2,48,malicious,1,0.81087977,1,malicious,1,0.5,1,malicious,tp,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,1,1,1,1,0.867615839,1,tp,tp,tp,tp,tp
2617,20260508_212404_nginx_delete_YuCbYY,1778300644.587,1778300644.599,48771,48826,50,29,21,malicious,1,0.7486458,1,malicious,1,0.5,1,malicious,tp,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,1,1,1,1,0.6042999098600501,1,tp,tp,tp,tp,tp
2613,20260508_212404_nginx_delete_YuCbYY,1778300644.521,1778300644.588,48731,48780,50,46,4,benign,0,0.6669517,1,malicious,0,0.5,1,malicious,fp,fp,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,1,1,1,1,0.5471140398600501,1,fp,fp,fp,fp,fp
2616,20260508_212404_nginx_delete_YuCbYY,1778300644.587,1778300644.598,48761,48816,50,39,11,malicious,1,0.6082927,1,malicious,1,0.5,1,malicious,tp,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,1,1,1,1,0.5060527398600501,1,tp,tp,tp,tp,tp
66,20260508_211655_create_user_Tyu1u6,1778300215.446,1778300215.458,11657,11707,50,0,50,malicious,1,0.5827866,1,malicious,1,0.5,1,malicious,tp,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,1,1,1,1,0.7079506200000001,1,tp,tp,tp,tp,tp
1984,20260508_212317_basic_enum_YrdGDI,1778300599.036,1778300599.08,41148,41197,50,13,37,malicious,1,0.54772574,1,malicious,1,0.5,1,malicious,tp,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,1,1,1,1,0.49618722345657673,0,tp,tp,tp,tp,fn
60,20260508_211655_create_user_Tyu1u6,1778300215.416,1778300215.441,11593,11646,50,3,47,malicious,1,0.5385918,1,malicious,1,0.5,1,malicious,tp,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,1,1,1,1,0.67701426,1,tp,tp,tp,tp,tp
50,20260508_211655_create_user_Tyu1u6,1778300215.379,1778300215.395,11485,11540,50,50,0,benign,0,0.5303631,1,malicious,0,0.5,1,malicious,fp,fp,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,1,1,1,1,0.67125417,1,fp,fp,fp,fp,fp
51,20260508_211655_create_user_Tyu1u6,1778300215.38,1778300215.407,11495,11550,50,50,0,benign,0,0.51087886,1,malicious,0,0.5,1,malicious,fp,fp,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,1,1,1,1,0.6576152020000001,1,fp,fp,fp,fp,fp
64,20260508_211655_create_user_Tyu1u6,1778300215.438,1778300215.455,11635,11686,50,0,50,malicious,1,0.29161975,0,benign,1,0.5,0,benign,fn,fn,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.504133825,1,fn,tp,tp,fn,tp
62,20260508_211655_create_user_Tyu1u6,1778300215.432,1778300215.449,11615,11666,50,0,50,malicious,1,0.21324325,0,benign,1,0.5,0,benign,fn,fn,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.44927027500000005,0,fn,tp,tp,fn,fn
63,20260508_211655_create_user_Tyu1u6,1778300215.434,1778300215.452,11625,11676,50,0,50,malicious,1,0.2067353,0,benign,1,0.5,0,benign,fn,fn,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.44471471000000007,0,fn,tp,tp,fn,fn
2618,20260508_212404_nginx_delete_YuCbYY,1778300644.588,1778300644.6,48781,48836,50,19,31,malicious,1,0.19596165,0,benign,1,0.5,0,benign,fn,fn,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.21742100486005006,0,fn,tp,tp,fn,fn
2490,20260508_212327_dns_tamper_i0Hbez,1778300610.754,1778300610.761,46606,46655,50,50,0,benign,0,0.104533546,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.2143116979965613,0,tn,fp,fp,tn,tn
48,20260508_211655_create_user_Tyu1u6,1778300215.351,1778300215.385,11465,11514,50,50,0,benign,0,0.090004474,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.36300313180000005,0,tn,fp,fp,tn,tn
1949,20260508_212317_basic_enum_YrdGDI,1778300598.279,1778300598.524,40780,40833,50,47,3,benign,0,0.08804188,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.17440852145657676,0,tn,fp,fp,tn,tn
67,20260508_211655_create_user_Tyu1u6,1778300215.449,1778300215.464,11667,11719,50,1,49,malicious,1,0.054996897,0,benign,1,0.5,0,benign,fn,fn,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.33849782790000005,0,fn,tp,tp,fn,fn
49,20260508_211655_create_user_Tyu1u6,1778300215.372,1778300215.386,11475,11526,50,50,0,benign,0,0.039252177,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.32747652390000004,0,tn,fp,fp,tn,tn
2391,20260508_212327_dns_tamper_i0Hbez,1778300608.734,1778300608.744,45559,45610,50,50,0,benign,0,0.03458425,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1653471907965613,0,tn,fp,fp,tn,tn
61,20260508_211655_create_user_Tyu1u6,1778300215.428,1778300215.445,11605,11656,50,0,50,malicious,1,0.03375938,0,benign,1,0.5,0,benign,fn,fn,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.32363156600000004,0,fn,tp,tp,fn,fn
2489,20260508_212327_dns_tamper_i0Hbez,1778300610.746,1778300610.76,46596,46645,50,50,0,benign,0,0.033325516,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1644660769965613,0,tn,fp,fp,tn,tn
2390,20260508_212327_dns_tamper_i0Hbez,1778300608.728,1778300608.743,45548,45599,50,50,0,benign,0,0.027605902,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1604623471965613,0,tn,fp,fp,tn,tn
2614,20260508_212404_nginx_delete_YuCbYY,1778300644.572,1778300644.589,48741,48790,50,50,0,benign,0,0.023772277,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.09688844376005008,0,tn,fp,fp,tn,tn
68,20260508_211655_create_user_Tyu1u6,1778300215.452,1778300215.464,11677,11729,50,1,49,malicious,1,0.01445353,0,benign,1,0.5,0,benign,fn,fn,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.31011747100000003,0,fn,tp,tp,fn,fn
33,20260508_211655_create_user_Tyu1u6,1778300215.142,1778300215.258,11310,11360,50,50,0,benign,0,0.014181591,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30992711370000003,0,tn,fp,fp,tn,tn
32,20260508_211655_create_user_Tyu1u6,1778300215.053,1778300215.256,11300,11350,50,50,0,benign,0,0.013021213,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30911484910000003,0,tn,fp,fp,tn,tn
7,20260508_211655_create_user_Tyu1u6,1778300214.438,1778300214.756,11048,11097,50,50,0,benign,0,0.011569055,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30809833850000007,0,tn,fp,fp,tn,tn
2392,20260508_212327_dns_tamper_i0Hbez,1778300608.74,1778300608.78,45570,45627,50,50,0,benign,0,0.011043731,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1488688274965613,0,tn,fp,fp,tn,tn
2488,20260508_212327_dns_tamper_i0Hbez,1778300610.731,1778300610.758,46586,46635,50,50,0,benign,0,0.010214477,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1482883496965613,0,tn,fp,fp,tn,tn
2003,20260508_212317_basic_enum_YrdGDI,1778300599.38,1778300599.445,41347,41398,50,50,0,benign,0,0.00999368,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11977478145657677,0,tn,fp,fp,tn,tn
2002,20260508_212317_basic_enum_YrdGDI,1778300599.324,1778300599.442,41336,41388,50,50,0,benign,0,0.009947744,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11974262625657676,0,tn,fp,fp,tn,tn
70,20260508_211655_create_user_Tyu1u6,1778300215.457,1778300215.47,11697,11750,50,1,49,malicious,1,0.009805812,0,benign,1,0.5,0,benign,fn,fn,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.3068640684,0,fn,tp,tp,fn,fn
2595,20260508_212404_nginx_delete_YuCbYY,1778300644.217,1778300644.378,48541,48593,50,50,0,benign,0,0.009656052,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08700708626005008,0,tn,fp,fp,tn,tn
47,20260508_211655_create_user_Tyu1u6,1778300215.349,1778300215.385,11453,11504,50,50,0,benign,0,0.008709429,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.3060966003,0,tn,fp,fp,tn,tn
2535,20260508_212404_nginx_delete_YuCbYY,1778300641.346,1778300642.357,47924,47973,50,49,1,benign,0,0.00765663,0,benign,0,0.5,0,benign,tn,,1,180,0.1916537226960299,0.1916537226960299,1,malicious,0.0,0,1,1,0,0.005359641,0,tn,fp,fp,tn,tn
2389,20260508_212327_dns_tamper_i0Hbez,1778300608.627,1778300608.741,45538,45589,50,50,0,benign,0,0.007353306,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1462855299965613,0,tn,fp,fp,tn,tn
2052,20260508_212317_basic_enum_YrdGDI,1778300600.409,1778300600.464,41864,41913,50,50,0,benign,0,0.007306108,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11789348105657677,0,tn,fp,fp,tn,tn
1945,20260508_212317_basic_enum_YrdGDI,1778300598.246,1778300598.331,40738,40789,50,47,3,benign,0,0.0072025796,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11782101117657677,0,tn,fp,fp,tn,tn
2051,20260508_212317_basic_enum_YrdGDI,1778300600.404,1778300600.464,41854,41903,50,50,0,benign,0,0.005524369,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11664626375657677,0,tn,fp,fp,tn,tn
31,20260508_211655_create_user_Tyu1u6,1778300215.046,1778300215.256,11288,11340,50,50,0,benign,0,0.0053259297,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30372815079000004,0,tn,fp,fp,tn,tn
69,20260508_211655_create_user_Tyu1u6,1778300215.455,1778300215.468,11687,11739,50,1,49,malicious,1,0.004978966,0,benign,1,0.5,0,benign,fn,fn,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30348527620000004,0,fn,tp,tp,fn,fn
1906,20260508_212317_basic_enum_YrdGDI,1778300597.385,1778300597.468,40321,40372,50,50,0,benign,0,0.0049261744,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11622752753657677,0,tn,fp,fp,tn,tn
2612,20260508_212404_nginx_delete_YuCbYY,1778300644.517,1778300644.587,48719,48770,50,46,4,benign,0,0.004579867,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08345375676005008,0,tn,fp,fp,tn,tn
2611,20260508_212404_nginx_delete_YuCbYY,1778300644.505,1778300644.587,48709,48760,50,46,4,benign,0,0.0041023013,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08311946077005009,0,tn,fp,fp,tn,tn
2487,20260508_212327_dns_tamper_i0Hbez,1778300610.717,1778300610.758,46575,46625,50,50,0,benign,0,0.004042076,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1439676689965613,0,tn,fp,fp,tn,tn
2001,20260508_212317_basic_enum_YrdGDI,1778300599.319,1778300599.442,41325,41378,50,50,0,benign,0,0.0039974484,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11557741933657677,0,tn,fp,fp,tn,tn
1851,20260508_212317_basic_enum_YrdGDI,1778300596.054,1778300596.121,39746,39795,50,50,0,benign,0,0.0036158124,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11531027413657677,0,tn,fp,fp,tn,tn
102,20260508_211655_create_user_Tyu1u6,1778300215.586,1778300215.717,12055,12108,50,41,9,malicious,1,0.0035431464,0,benign,1,0.5,0,benign,fn,fn,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30248020248000007,0,fn,tp,tp,fn,fn
46,20260508_211655_create_user_Tyu1u6,1778300215.34,1778300215.38,11443,11494,50,50,0,benign,0,0.0035008308,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30245058156000004,0,tn,fp,fp,tn,tn
34,20260508_211655_create_user_Tyu1u6,1778300215.244,1778300215.263,11320,11370,50,50,0,benign,0,0.0034190724,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30239335068000006,0,tn,fp,fp,tn,tn
2388,20260508_212327_dns_tamper_i0Hbez,1778300608.609,1778300608.74,45528,45579,50,50,0,benign,0,0.0034047572,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1435215458365613,0,tn,fp,fp,tn,tn
2534,20260508_212404_nginx_delete_YuCbYY,1778300641.346,1778300642.356,47914,47963,50,49,1,benign,0,0.0029997074,0,benign,0,0.5,0,benign,tn,,1,180,0.1916537226960299,0.1916537226960299,1,malicious,0.0,0,1,1,0,0.00209979518,0,tn,fp,fp,tn,tn
2426,20260508_212327_dns_tamper_i0Hbez,1778300609.314,1778300609.48,45930,45985,50,48,2,benign,0,0.0029103996,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1431754955165613,0,tn,fp,fp,tn,tn
44,20260508_211655_create_user_Tyu1u6,1778300215.322,1778300215.37,11423,11474,50,50,0,benign,0,0.0027671787,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30193702509000003,0,tn,fp,fp,tn,tn
2053,20260508_212317_basic_enum_YrdGDI,1778300600.443,1778300600.468,41874,41923,50,50,0,benign,0,0.0025789079,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11458444098657677,0,tn,fp,fp,tn,tn
2486,20260508_212327_dns_tamper_i0Hbez,1778300610.705,1778300610.758,46566,46615,50,50,0,benign,0,0.0025499226,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1429231616165613,0,tn,fp,fp,tn,tn
2598,20260508_212404_nginx_delete_YuCbYY,1778300644.292,1778300644.39,48574,48623,50,50,0,benign,0,0.0021557051,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08175684343005009,0,tn,fp,fp,tn,tn
2594,20260508_212404_nginx_delete_YuCbYY,1778300644.21,1778300644.378,48530,48583,50,50,0,benign,0,0.0020507865,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08168340041005008,0,tn,fp,fp,tn,tn
2596,20260508_212404_nginx_delete_YuCbYY,1778300644.269,1778300644.38,48552,48603,50,50,0,benign,0,0.0019804009,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08163413049005008,0,tn,fp,fp,tn,tn
103,20260508_211655_create_user_Tyu1u6,1778300215.592,1778300215.732,12067,12119,50,49,1,benign,0,0.0017364763,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30121553341000007,0,tn,fp,fp,tn,tn
2609,20260508_212404_nginx_delete_YuCbYY,1778300644.482,1778300644.57,48689,48740,50,46,4,benign,0,0.001482349,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08128549416005008,0,tn,fp,fp,tn,tn
2060,20260508_212317_basic_enum_YrdGDI,1778300600.5,1778300600.584,41944,41993,50,50,0,benign,0,0.0014121594,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11376771703657677,0,tn,fp,fp,tn,tn
2536,20260508_212404_nginx_delete_YuCbYY,1778300641.346,1778300642.357,47934,47983,50,49,1,benign,0,0.0014072364,0,benign,0,0.5,0,benign,tn,,1,180,0.1916537226960299,0.1916537226960299,1,malicious,0.0,0,1,1,0,0.0009850654799999998,0,tn,fp,fp,tn,tn
1865,20260508_212317_basic_enum_YrdGDI,1778300596.378,1778300596.429,39886,39935,50,50,0,benign,0,0.0013723008,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11373981601657678,0,tn,fp,fp,tn,tn
2303,20260508_212327_dns_tamper_i0Hbez,1778300606.613,1778300606.673,44622,44671,50,50,0,benign,0,0.0013715657,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1420983117865613,0,tn,fp,fp,tn,tn
25,20260508_211655_create_user_Tyu1u6,1778300214.995,1778300215.041,11228,11277,50,50,0,benign,0,0.00136854,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30095797800000007,0,tn,fp,fp,tn,tn
1846,20260508_212317_basic_enum_YrdGDI,1778300595.837,1778300596.053,39696,39745,50,50,0,benign,0,0.0012216798,0,benign,0,0.5,0,benign,tn,,1,176,0.2160294663398068,0.2160294663398068,1,malicious,0.3759306848552558,0,1,1,0,0.11363438131657677,0,tn,fp,fp,tn,tn
2610,20260508_212404_nginx_delete_YuCbYY,1778300644.496,1778300644.581,48699,48750,50,46,4,benign,0,0.0012130522,0,benign,0,0.5,0,benign,tn,,1,181,0.2089982412022011,0.2089982412022011,1,malicious,0.26749283286683356,0,1,1,0,0.08109698640005009,0,tn,fp,fp,tn,tn
45,20260508_211655_create_user_Tyu1u6,1778300215.332,1778300215.378,11433,11484,50,50,0,benign,0,0.0010839765,0,benign,0,0.5,0,benign,tn,,1,138,0.256494781502289,0.256494781502289,1,malicious,1.0,0,1,1,0,0.30075878355,0,tn,fp,fp,tn,tn
2460,20260508_212327_dns_tamper_i0Hbez,1778300610.1,1778300610.193,46295,46346,50,48,2,benign,0,0.0010806358,0,benign,0,0.5,0,benign,tn,,1,177,0.2221588938636143,0.2221588938636143,1,malicious,0.47046071932187095,0,1,1,0,0.1418946608565613,0,tn,fp,fp,tn,tn
