sequence_id,segment_id,start_timestamp,end_timestamp,start_event_id,end_event_id,event_count,benign_event_count,malicious_event_count,sequence_label,y
246,20260508_211658_root_dirtyfrag_t1hRDK,1778300221.610000,1778300223.614000,13568,13623,50,50,0,benign,0
247,20260508_211658_root_dirtyfrag_t1hRDK,1778300221.610000,1778300223.616000,13578,13633,50,50,0,benign,0
248,20260508_211658_root_dirtyfrag_t1hRDK,1778300221.689000,1778300223.622000,13591,13643,50,50,0,benign,0
249,20260508_211658_root_dirtyfrag_t1hRDK,1778300223.614000,1778300224.965000,13604,13653,50,48,2,benign,0
250,20260508_211658_root_dirtyfrag_t1hRDK,1778300223.614000,1778300224.972000,13614,13663,50,44,6,malicious,1
251,20260508_211658_root_dirtyfrag_t1hRDK,1778300223.614000,1778300224.973000,13624,13677,50,44,6,malicious,1
252,20260508_211658_root_dirtyfrag_t1hRDK,1778300223.617000,1778300224.986000,13634,13687,50,44,6,malicious,1
253,20260508_211658_root_dirtyfrag_t1hRDK,1778300223.623000,1778300224.996000,13644,13697,50,44,6,malicious,1
254,20260508_211658_root_dirtyfrag_t1hRDK,1778300224.965000,1778300225.334000,13654,13707,50,46,4,benign,0
255,20260508_211658_root_dirtyfrag_t1hRDK,1778300224.972000,1778300225.352000,13666,13719,50,50,0,benign,0
256,20260508_211658_root_dirtyfrag_t1hRDK,1778300224.973000,1778300225.359000,13678,13729,50,50,0,benign,0
257,20260508_211658_root_dirtyfrag_t1hRDK,1778300224.987000,1778300225.470000,13688,13739,50,50,0,benign,0
258,20260508_211658_root_dirtyfrag_t1hRDK,1778300224.996000,1778300225.477000,13698,13750,50,50,0,benign,0
259,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.335000,1778300225.613000,13708,13764,50,50,0,benign,0
260,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.356000,1778300225.630000,13720,13774,50,50,0,benign,0
261,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.359000,1778300225.641000,13730,13784,50,50,0,benign,0
262,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.470000,1778300225.657000,13740,13794,50,50,0,benign,0
263,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.477000,1778300225.673000,13751,13804,50,50,0,benign,0
264,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.613000,1778300225.682000,13765,13814,50,50,0,benign,0
265,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.630000,1778300225.693000,13775,13824,50,50,0,benign,0
266,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.643000,1778300225.697000,13785,13836,50,50,0,benign,0
267,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.658000,1778300225.772000,13795,13846,50,50,0,benign,0
268,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.674000,1778300225.792000,13805,13858,50,50,0,benign,0
269,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.684000,1778300225.800000,13815,13868,50,50,0,benign,0
270,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.693000,1778300225.922000,13825,13878,50,50,0,benign,0
271,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.697000,1778300226.029000,13837,13890,50,50,0,benign,0
272,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.772000,1778300226.068000,13847,13903,50,50,0,benign,0
273,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.792000,1778300226.096000,13859,13913,50,50,0,benign,0
274,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.919000,1778300226.116000,13869,13923,50,50,0,benign,0
275,20260508_211658_root_dirtyfrag_t1hRDK,1778300225.922000,1778300226.129000,13879,13933,50,50,0,benign,0
276,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.068000,1778300226.144000,13893,13943,50,50,0,benign,0
277,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.068000,1778300226.153000,13904,13953,50,50,0,benign,0
278,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.101000,1778300226.167000,13914,13963,50,50,0,benign,0
279,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.118000,1778300226.171000,13924,13975,50,50,0,benign,0
280,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.131000,1778300226.236000,13934,13985,50,50,0,benign,0
281,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.145000,1778300226.252000,13944,13997,50,50,0,benign,0
282,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.154000,1778300226.354000,13954,14007,50,50,0,benign,0
283,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.167000,1778300226.363000,13964,14018,50,50,0,benign,0
284,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.171000,1778300226.499000,13976,14031,50,50,0,benign,0
285,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.236000,1778300226.500000,13986,14042,50,50,0,benign,0
286,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.252000,1778300226.521000,13998,14052,50,50,0,benign,0
287,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.354000,1778300226.531000,14008,14062,50,50,0,benign,0
288,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.363000,1778300226.542000,14019,14072,50,50,0,benign,0
289,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.500000,1778300226.554000,14032,14082,50,50,0,benign,0
290,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.500000,1778300226.562000,14043,14092,50,50,0,benign,0
291,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.522000,1778300226.570000,14053,14102,50,50,0,benign,0
292,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.532000,1778300226.616000,14063,14114,50,50,0,benign,0
293,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.543000,1778300226.621000,14073,14124,50,50,0,benign,0
294,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.554000,1778300226.639000,14083,14136,50,50,0,benign,0
295,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.563000,1778300226.642000,14093,14146,50,50,0,benign,0
296,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.570000,1778300226.744000,14103,14156,50,50,0,benign,0
297,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.618000,1778300226.752000,14115,14167,50,50,0,benign,0
298,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.622000,1778300226.825000,14127,14181,50,50,0,benign,0
299,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.639000,1778300226.849000,14137,14191,50,50,0,benign,0
300,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.642000,1778300226.858000,14147,14201,50,50,0,benign,0
301,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.744000,1778300226.868000,14157,14211,50,50,0,benign,0
302,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.752000,1778300226.879000,14168,14221,50,50,0,benign,0
303,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.825000,1778300226.888000,14182,14231,50,50,0,benign,0
304,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.849000,1778300226.900000,14192,14241,50,50,0,benign,0
305,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.859000,1778300226.906000,14202,14252,50,50,0,benign,0
306,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.869000,1778300226.969000,14212,14263,50,50,0,benign,0
307,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.880000,1778300226.972000,14222,14273,50,50,0,benign,0
308,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.888000,1778300227.018000,14232,14283,50,50,0,benign,0
309,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.902000,1778300227.120000,14242,14293,50,50,0,benign,0
310,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.906000,1778300227.128000,14253,14303,50,50,0,benign,0
311,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.970000,1778300227.264000,14264,14313,50,50,0,benign,0
312,20260508_211658_root_dirtyfrag_t1hRDK,1778300226.972000,1778300227.265000,14274,14323,50,50,0,benign,0
313,20260508_211658_root_dirtyfrag_t1hRDK,1778300227.018000,1778300227.281000,14284,14333,50,50,0,benign,0
314,20260508_211658_root_dirtyfrag_t1hRDK,1778300227.120000,1778300227.294000,14294,14343,50,50,0,benign,0
315,20260508_211658_root_dirtyfrag_t1hRDK,1778300227.128000,1778300227.304000,14304,14353,50,50,0,benign,0
316,20260508_211658_root_dirtyfrag_t1hRDK,1778300227.264000,1778300227.315000,14314,14363,50,50,0,benign,0
317,20260508_211658_root_dirtyfrag_t1hRDK,1778300227.265000,1778300227.323000,14324,14373,50,50,0,benign,0
318,20260508_211658_root_dirtyfrag_t1hRDK,1778300227.283000,1778300227.334000,14334,14383,50,50,0,benign,0
319,20260508_211658_root_dirtyfrag_t1hRDK,1778300227.294000,1778300227.337000,14344,14393,50,50,0,benign,0
320,20260508_211658_root_dirtyfrag_t1hRDK,1778300227.305000,1778300227.386000,14354,14403,50,50,0,benign,0
321,20260508_211709_authorized_keys_W9jmSO,1778300227.625000,1778300227.681000,14412,14461,50,50,0,benign,0
322,20260508_211709_authorized_keys_W9jmSO,1778300227.631000,1778300227.683000,14422,14471,50,50,0,benign,0
323,20260508_211709_authorized_keys_W9jmSO,1778300227.668000,1778300227.685000,14432,14481,50,50,0,benign,0
324,20260508_211709_authorized_keys_W9jmSO,1778300227.670000,1778300227.686000,14442,14491,50,50,0,benign,0
325,20260508_211709_authorized_keys_W9jmSO,1778300227.671000,1778300227.687000,14452,14501,50,50,0,benign,0
326,20260508_211709_authorized_keys_W9jmSO,1778300227.681000,1778300227.692000,14462,14511,50,50,0,benign,0
327,20260508_211709_authorized_keys_W9jmSO,1778300227.683000,1778300227.696000,14472,14521,50,50,0,benign,0
328,20260508_211709_authorized_keys_W9jmSO,1778300227.685000,1778300227.698000,14482,14531,50,50,0,benign,0
329,20260508_211709_authorized_keys_W9jmSO,1778300227.686000,1778300227.699000,14492,14541,50,50,0,benign,0
330,20260508_211709_authorized_keys_W9jmSO,1778300227.687000,1778300227.700000,14502,14551,50,50,0,benign,0
331,20260508_211709_authorized_keys_W9jmSO,1778300227.692000,1778300227.734000,14512,14561,50,50,0,benign,0
332,20260508_211709_authorized_keys_W9jmSO,1778300227.696000,1778300227.742000,14522,14571,50,50,0,benign,0
333,20260508_211709_authorized_keys_W9jmSO,1778300227.698000,1778300227.784000,14532,14581,50,50,0,benign,0
334,20260508_211709_authorized_keys_W9jmSO,1778300227.699000,1778300227.784000,14542,14591,50,50,0,benign,0
335,20260508_211709_authorized_keys_W9jmSO,1778300227.705000,1778300227.801000,14552,14601,50,50,0,benign,0
336,20260508_211709_authorized_keys_W9jmSO,1778300227.734000,1778300227.810000,14562,14611,50,50,0,benign,0
337,20260508_211709_authorized_keys_W9jmSO,1778300227.742000,1778300227.822000,14572,14621,50,50,0,benign,0
338,20260508_211709_authorized_keys_W9jmSO,1778300227.784000,1778300227.835000,14582,14631,50,50,0,benign,0
339,20260508_211709_authorized_keys_W9jmSO,1778300227.784000,1778300227.842000,14592,14641,50,50,0,benign,0
340,20260508_211709_authorized_keys_W9jmSO,1778300227.802000,1778300227.851000,14602,14651,50,50,0,benign,0
341,20260508_211709_authorized_keys_W9jmSO,1778300227.812000,1778300227.852000,14612,14661,50,50,0,benign,0
342,20260508_211709_authorized_keys_W9jmSO,1778300227.823000,1778300227.900000,14622,14671,50,50,0,benign,0
343,20260508_211709_authorized_keys_W9jmSO,1778300227.835000,1778300227.936000,14632,14681,50,50,0,benign,0
344,20260508_211709_authorized_keys_W9jmSO,1778300227.844000,1778300227.938000,14642,14691,50,50,0,benign,0
345,20260508_211709_authorized_keys_W9jmSO,1778300227.851000,1778300228.039000,14652,14701,50,50,0,benign,0
346,20260508_211709_authorized_keys_W9jmSO,1778300227.852000,1778300228.048000,14662,14711,50,50,0,benign,0
347,20260508_211709_authorized_keys_W9jmSO,1778300227.900000,1778300228.089000,14672,14721,50,50,0,benign,0
348,20260508_211709_authorized_keys_W9jmSO,1778300227.936000,1778300228.101000,14682,14731,50,50,0,benign,0
349,20260508_211709_authorized_keys_W9jmSO,1778300228.039000,1778300228.108000,14692,14741,50,50,0,benign,0
350,20260508_211709_authorized_keys_W9jmSO,1778300228.039000,1778300228.118000,14702,14751,50,50,0,benign,0
351,20260508_211709_authorized_keys_W9jmSO,1778300228.048000,1778300228.128000,14712,14761,50,50,0,benign,0
352,20260508_211709_authorized_keys_W9jmSO,1778300228.089000,1778300228.137000,14722,14771,50,50,0,benign,0
353,20260508_211709_authorized_keys_W9jmSO,1778300228.102000,1778300228.150000,14732,14781,50,50,0,benign,0
354,20260508_211709_authorized_keys_W9jmSO,1778300228.109000,1778300228.155000,14742,14791,50,50,0,benign,0
355,20260508_211709_authorized_keys_W9jmSO,1778300228.118000,1778300228.209000,14752,14801,50,50,0,benign,0
356,20260508_211709_authorized_keys_W9jmSO,1778300228.130000,1778300228.216000,14762,14813,50,50,0,benign,0
357,20260508_211709_authorized_keys_W9jmSO,1778300228.137000,1778300228.324000,14772,14823,50,50,0,benign,0
358,20260508_211709_authorized_keys_W9jmSO,1778300228.151000,1778300228.431000,14782,14833,50,50,0,benign,0
359,20260508_211709_authorized_keys_W9jmSO,1778300228.155000,1778300228.440000,14792,14844,50,50,0,benign,0
360,20260508_211709_authorized_keys_W9jmSO,1778300228.210000,1778300228.482000,14802,14858,50,50,0,benign,0
361,20260508_211709_authorized_keys_W9jmSO,1778300228.216000,1778300228.497000,14814,14868,50,50,0,benign,0
362,20260508_211709_authorized_keys_W9jmSO,1778300228.326000,1778300228.505000,14824,14878,50,50,0,benign,0
363,20260508_211709_authorized_keys_W9jmSO,1778300228.431000,1778300228.514000,14834,14888,50,50,0,benign,0
364,20260508_211709_authorized_keys_W9jmSO,1778300228.440000,1778300228.525000,14845,14898,50,50,0,benign,0
365,20260508_211709_authorized_keys_W9jmSO,1778300228.482000,1778300228.536000,14859,14908,50,50,0,benign,0
366,20260508_211709_authorized_keys_W9jmSO,1778300228.498000,1778300228.544000,14869,14918,50,50,0,benign,0
367,20260508_211709_authorized_keys_W9jmSO,1778300228.506000,1778300228.550000,14879,14929,50,50,0,benign,0
368,20260508_211709_authorized_keys_W9jmSO,1778300228.515000,1778300228.599000,14889,14940,50,50,0,benign,0
369,20260508_211709_authorized_keys_W9jmSO,1778300228.526000,1778300228.615000,14899,14952,50,50,0,benign,0
370,20260508_211709_authorized_keys_W9jmSO,1778300228.536000,1778300228.617000,14909,14962,50,50,0,benign,0
371,20260508_211709_authorized_keys_W9jmSO,1778300228.545000,1778300228.717000,14919,14972,50,50,0,benign,0
372,20260508_211709_authorized_keys_W9jmSO,1778300228.550000,1778300228.725000,14930,14983,50,50,0,benign,0
373,20260508_211709_authorized_keys_W9jmSO,1778300228.599000,1778300228.767000,14941,14997,50,50,0,benign,0
374,20260508_211709_authorized_keys_W9jmSO,1778300228.615000,1778300228.781000,14953,15007,50,50,0,benign,0
375,20260508_211709_authorized_keys_W9jmSO,1778300228.617000,1778300228.793000,14963,15017,50,50,0,benign,0
376,20260508_211709_authorized_keys_W9jmSO,1778300228.717000,1778300228.802000,14973,15027,50,50,0,benign,0
377,20260508_211709_authorized_keys_W9jmSO,1778300228.754000,1778300228.815000,14985,15037,50,50,0,benign,0
378,20260508_211709_authorized_keys_W9jmSO,1778300228.767000,1778300228.822000,14998,15047,50,50,0,benign,0
379,20260508_211709_authorized_keys_W9jmSO,1778300228.783000,1778300228.833000,15008,15057,50,50,0,benign,0
380,20260508_211709_authorized_keys_W9jmSO,1778300228.793000,1778300228.836000,15018,15069,50,50,0,benign,0
381,20260508_211709_authorized_keys_W9jmSO,1778300228.804000,1778300228.896000,15028,15079,50,50,0,benign,0
382,20260508_211709_authorized_keys_W9jmSO,1778300228.817000,1778300228.912000,15038,15091,50,50,0,benign,0
383,20260508_211709_authorized_keys_W9jmSO,1778300228.823000,1778300228.914000,15048,15101,50,50,0,benign,0
384,20260508_211709_authorized_keys_W9jmSO,1778300228.833000,1778300228.950000,15058,15111,50,50,0,benign,0
385,20260508_211709_authorized_keys_W9jmSO,1778300228.836000,1778300228.958000,15070,15121,50,50,0,benign,0
386,20260508_211709_authorized_keys_W9jmSO,1778300228.896000,1778300228.965000,15080,15131,50,50,0,benign,0
387,20260508_211709_authorized_keys_W9jmSO,1778300228.912000,1778300228.971000,15092,15141,50,49,1,benign,0
388,20260508_211709_authorized_keys_W9jmSO,1778300228.914000,1778300228.986000,15102,15151,50,46,4,benign,0
389,20260508_211709_authorized_keys_W9jmSO,1778300228.952000,1778300228.996000,15112,15161,50,42,8,malicious,1
390,20260508_211709_authorized_keys_W9jmSO,1778300228.958000,1778300229.008000,15122,15171,50,40,10,malicious,1
391,20260508_211709_authorized_keys_W9jmSO,1778300228.966000,1778300229.019000,15132,15181,50,38,12,malicious,1
392,20260508_211709_authorized_keys_W9jmSO,1778300228.975000,1778300229.020000,15142,15192,50,37,13,malicious,1
393,20260508_211709_authorized_keys_W9jmSO,1778300228.987000,1778300229.026000,15152,15202,50,38,12,malicious,1
394,20260508_211709_authorized_keys_W9jmSO,1778300228.999000,1778300229.028000,15162,15213,50,42,8,malicious,1
395,20260508_211709_authorized_keys_W9jmSO,1778300229.009000,1778300229.068000,15172,15226,50,44,6,malicious,1
396,20260508_211709_authorized_keys_W9jmSO,1778300229.019000,1778300229.081000,15182,15236,50,46,4,benign,0
397,20260508_211709_authorized_keys_W9jmSO,1778300229.020000,1778300229.093000,15193,15247,50,48,2,benign,0
398,20260508_211709_authorized_keys_W9jmSO,1778300229.026000,1778300229.102000,15203,15256,50,50,0,benign,0
399,20260508_211709_authorized_keys_W9jmSO,1778300229.056000,1778300229.115000,15214,15266,50,50,0,benign,0
400,20260508_211709_authorized_keys_W9jmSO,1778300229.068000,1778300229.121000,15227,15276,50,50,0,benign,0
401,20260508_211709_authorized_keys_W9jmSO,1778300229.083000,1778300229.133000,15237,15286,50,50,0,benign,0
402,20260508_211709_authorized_keys_W9jmSO,1778300229.094000,1778300229.136000,15246,15298,50,50,0,benign,0
403,20260508_211709_authorized_keys_W9jmSO,1778300229.103000,1778300229.191000,15257,15308,50,50,0,benign,0
404,20260508_211709_authorized_keys_W9jmSO,1778300229.116000,1778300229.205000,15267,15320,50,50,0,benign,0
405,20260508_211709_authorized_keys_W9jmSO,1778300229.122000,1778300229.310000,15277,15330,50,50,0,benign,0
406,20260508_211709_authorized_keys_W9jmSO,1778300229.134000,1778300229.318000,15287,15341,50,50,0,benign,0
407,20260508_211709_authorized_keys_W9jmSO,1778300229.136000,1778300229.361000,15299,15354,50,50,0,benign,0
408,20260508_211709_authorized_keys_W9jmSO,1778300229.192000,1778300229.362000,15311,15365,50,50,0,benign,0
409,20260508_211709_authorized_keys_W9jmSO,1778300229.205000,1778300229.383000,15321,15375,50,50,0,benign,0
410,20260508_211709_authorized_keys_W9jmSO,1778300229.310000,1778300229.394000,15331,15385,50,50,0,benign,0
411,20260508_211709_authorized_keys_W9jmSO,1778300229.318000,1778300229.404000,15342,15395,50,50,0,benign,0
412,20260508_211709_authorized_keys_W9jmSO,1778300229.361000,1778300229.415000,15356,15405,50,50,0,benign,0
413,20260508_211709_authorized_keys_W9jmSO,1778300229.375000,1778300229.423000,15366,15415,50,50,0,benign,0
414,20260508_211709_authorized_keys_W9jmSO,1778300229.384000,1778300229.431000,15376,15425,50,50,0,benign,0
415,20260508_211709_authorized_keys_W9jmSO,1778300229.395000,1778300229.486000,15386,15437,50,50,0,benign,0
416,20260508_211709_authorized_keys_W9jmSO,1778300229.405000,1778300229.489000,15396,15449,50,50,0,benign,0
417,20260508_211709_authorized_keys_W9jmSO,1778300229.415000,1778300229.507000,15406,15459,50,50,0,benign,0
418,20260508_211709_authorized_keys_W9jmSO,1778300229.425000,1778300229.608000,15416,15469,50,50,0,benign,0
419,20260508_211709_authorized_keys_W9jmSO,1778300229.432000,1778300229.616000,15427,15480,50,50,0,benign,0
420,20260508_211709_authorized_keys_W9jmSO,1778300229.488000,1778300229.658000,15438,15494,50,50,0,benign,0
